LeRon McClain,RB,0.91,4500
Derrick Coleman,RB,0.88,4500
Bruce Miller,RB,0.86,4500
Cierre Wood,RB,0.85,4500
Shaun Draughn,RB,0.80,4500
Greg Jones,RB,0.77,4500
Collin Mooney,RB,0.73,4500
James Develin,RB,0.69,0
John Conner,RB,0.69,0
John Kuhn,RB,0.66,4500
Phillip Tanner,RB,0.62,4500
Anthony Dixon,RB,0.59,4500
Darius Reynaud,RB,0.58,4500
Jamize Olawale,RB,0.53,4500
Jed Collins,RB,0.53,4500
Cedric Peerman,RB,0.51,4500
Cyrus Gray,RB,0.49,4500
Stanley Havili,RB,0.44,4500
Anthony Sherman,RB,0.36,4500
Rex Burkhead,RB,0.24,4500
Travaris Cadet,RB,0.23,4500
Armond Smith,RB,0.23,4500
Mikel Leshoure,RB,0.21,4500
Patrick DiMarco,RB,0.21,0
Antone Smith,RB,0.21,0
Frank Summers,RB,0.18,4500
Mike Gillislee,RB,0.17,4500
Joseph Randle,RB,0.17,4500
Will Ta'ufo'ou,RB,0.16,4500
Kyle Juszczyk,RB,0.15,0
Spencer Ware,RB,0.12,0
Theo Riddick,RB,0.11,4500
Stepfan Taylor,RB,0.11,4500
Leon Washington,RB,0.07,4500
Mike James,RB,0.00,0
Chris Thompson,RB,0.00,0
Le'Veon Bell,RB,0.00,0
Matt Asiata,RB,0.00,0
Will Johnson,RB,0.00,0
Alfred Morris,RB,0.00,0
Doug Martin,RB,0.00,0
Evan Royster,RB,0.00,0
Taiwan Jones,RB,0.00,0
Roy Helu,RB,0.00,0
Stevan Ridley,RB,0.00,6300
Shane Vereen,RB,0.00,0
Mark Ingram,RB,0.00,4500
Erik Lorig,RB,0.00,0
Steven Jackson,RB,0.00,7500
Isaac Redman,RB,0.00,0
Andre Brown,RB,0.00,5000
Chris Ivory,RB,0.00,4500
James Starks,RB,0.00,4900
Jonathan Dwyer,RB,0.00,0
Toby Gerhart,RB,0.00,0
Marcel Reece,RB,0.00,5200
Jerome Felton,RB,0.00,0
Brian Leonard,RB,0.00,0
Darren McFadden,RB,0.00,6800
Shonn Greene,RB,0.00,4500
Felix Jones,RB,0.00,0
Ahmad Bradshaw,RB,0.00,6000
Adrian Peterson,RB,0.00,0
Jonathan Stewart,RB,0.00,0
Darrel Young,RB,0.00,0
Wes Welker,WR,15.25,7800
A.J. Green,WR,14.12,8400
Demaryius Thomas,WR,12.95,8700
Julio Jones,WR,12.82,8400
Victor Cruz,WR,12.56,7500
Randall Cobb,WR,12.33,7900
Brandon Marshall,WR,11.63,8200
Dez Bryant,WR,11.29,8900
Andre Johnson,WR,11.25,7100
Eric Decker,WR,10.71,6500
Anquan Boldin,WR,10.68,6900
DeSean Jackson,WR,10.20,7000
Reggie Wayne,WR,10.17,6900
Jordy Nelson,WR,9.90,7400
Steve Smith,WR,9.85,6600
Marques Colston,WR,9.81,7000
Torrey Smith,WR,9.62,7400
Larry Fitzgerald,WR,9.38,7300
Danny Amendola,WR,9.03,7300
Hakeem Nicks,WR,8.90,5900
Josh Gordon,WR,8.42,6300
Dwayne Bowe,WR,8.22,6200
Cecil Shorts,WR,7.94,6100
Eddie Royal,WR,7.94,4500
Kenbrell Thompkins,WR,7.89,5900
Julian Edelman,WR,7.88,6500
Steve Johnson,WR,7.70,5600
Justin Blackmon,WR,7.61,5500
Tavon Austin,WR,7.57,5200
James Jones,WR,7.44,6300
Mike Wallace,WR,7.36,6300
Robert Woods,WR,7.14,5100
Brian Hartline,WR,7.14,6700
Ryan Broyles,WR,7.10,4500
Nate Washington,WR,7.09,5200
Sidney Rice,WR,7.04,4900
Denarius Moore,WR,6.93,5000
Roddy White,WR,6.88,6700
Keenan Allen,WR,6.88,4500
Davone Bess,WR,6.59,4500
Donnie Avery,WR,6.57,4700
Chris Givens,WR,6.53,5400
Rod Streater,WR,6.51,4500
Jeremy Kerley,WR,6.39,4800
Kyle Williams,WR,6.34,4500
DeAndre Hopkins,WR,6.30,5400
Riley Cooper,WR,6.29,4500
Darrius Heyward-Bey,WR,5.95,4900
Golden Tate,WR,5.91,4800
Michael Floyd,WR,5.86,5900
Alshon Jeffery,WR,5.68,5300
Vincent Brown,WR,5.61,4500
Kris Durham,WR,5.55,4500
Mohamed Sanu,WR,5.45,4500
Austin Pettis,WR,5.15,4900
Kendall Wright,WR,5.00,5400
Brandon Gibson,WR,4.96,4500
Kenny Britt,WR,4.64,4500
T.Y. Hilton,WR,4.51,5500
Brandon LaFell,WR,4.49,5300
Kenny Stills,WR,4.36,4800
Jason Avant,WR,4.14,4500
Rueben Randle,WR,3.98,4500
Harry Douglas,WR,3.86,4800
Earl Bennett,WR,3.73,4500
Doug Baldwin,WR,3.72,4500
Aaron Dobson,WR,3.42,4500
Andre Roberts,WR,3.29,4500
Marlon Brown,WR,3.07,5000
Ace Sanders,WR,2.93,4500
Edmond Gates,WR,2.82,4500
Jacoby Jones,WR,2.78,4500
Deonte Thompson,WR,2.67,4500
Patrick Edwards,WR,2.43,0
Juron Criner,WR,2.38,4500
Greg Little,WR,2.35,4500
Josh Boyce,WR,2.32,4500
T.J. Graham,WR,2.22,4500
Ted Ginn Jr.,WR,2.18,4500
Brandon Tate,WR,2.14,4500
Seyi Ajirotutu,WR,2.12,4500
Marvin Jones,WR,2.09,4500
Damian Williams,WR,2.04,4500
Robert Meachem,WR,1.94,4700
Terrance Williams,WR,1.88,4800
Ryan Spadola,WR,1.66,0
DeVier Posey,WR,1.65,4500
Kassim Osgood,WR,1.64,0
Armanti Edwards,WR,1.58,4500
Jonathan Baldwin,WR,1.50,0
Micheal Spurlock,WR,1.50,4500
Brian Quick,WR,1.49,4500
Jeff Maehl,WR,1.10,4500
Griff Whalen,WR,0.99,4500
Justin Hunter,WR,0.95,4500
Damaris Johnson,WR,0.93,4500
Marlon Moore,WR,0.93,4500
Nick Toon,WR,0.89,4500
Junior Hemingway,WR,0.83,4500
Kerry Taylor,WR,0.82,4500
Marcus Easley,WR,0.79,4500
Rishard Matthews,WR,0.77,4500
Dwayne Harris,WR,0.75,4500
Andre Caldwell,WR,0.74,4500
Ryan Whalen,WR,0.72,0
Eric Weems,WR,0.70,4500
Jarrett Boykin,WR,0.70,0
Michael Preston,WR,0.69,4500
Stedman Bailey,WR,0.68,4500
Marquess Wilson,WR,0.66,0
Joe Anderson,WR,0.66,0
