Terrance Williams,WR,4.16,7166
Bernard Pierce,RB,4.14,3707
Dexter McCluster,RB,4.12,2000
Joseph Fauria,TE,4.06,4193
Michael Cox,RB,4.02,2940
Kyle Rudolph,TE,4.00,7167
Garrett Graham,TE,3.94,5225
Jermaine Gresham,TE,3.93,3505
Kevin Cone,WR,3.92,2019
Chris Ogbonnaya,RB,3.90,5240
Zach Miller,TE,3.89,2739
Kendall Hunter,RB,3.77,3213
Marlon Brown,WR,3.76,5734
Jeff Cumberland,TE,3.75,5105
Cecil Shorts,WR,3.70,0
Toby Gerhart,RB,3.68,2000
Robert Turbin,RB,3.56,2375
Donald Brown,RB,3.50,4224
Ronnie Brown,RB,3.49,2000
Marvin Jones,WR,3.41,4310
Roy Helu,RB,3.40,0
Daniel Thomas,RB,3.40,3157
Andre Roberts,WR,3.37,2632
Kris Durham,WR,3.34,5438
Ted Ginn Jr.,WR,3.33,3774
Brandon Pettigrew,TE,3.33,3591
Chris Ivory,RB,3.30,3290
Ed Dickson,TE,3.30,2000
Santana Moss,WR,3.26,4348
Michael Bush,RB,3.25,2000
LeGarrette Blount,RB,3.22,2200
Bryce Brown,RB,3.19,2472
Kenny Britt,WR,3.09,2024
Earl Bennett,WR,2.89,2644
Brandon Bolden,RB,2.82,4246
Jason Avant,WR,2.81,3492
Gavin Escobar,TE,2.71,2000
Matt Cassel,QB,2.68,9283
Tim Wright,WR,2.66,5245
Dallas Clark,TE,2.66,3912
Darrius Heyward-Bey,WR,2.64,2460
Cordarrelle Patterson,WR,2.59,2612
Mike Brown,WR,2.55,0
Montee Ball,RB,2.54,2000
James Casey,RB,2.54,0
Dominique Jones,TE,2.53,0
T.J. Yates,QB,2.49,7385
Rob Housler,TE,2.49,2177
Justin Forsett,RB,2.44,0
Felix Jones,RB,2.31,2173
Justin Hunter,WR,2.30,2000
Tandon Doss,WR,2.25,3507
Tom Crabtree,TE,2.22,0
Josh Morgan,WR,2.22,0
Luke Willson,TE,2.19,2247
Mike James,RB,2.18,0
