Rene Rivera,C,2.11,2625
Tony Abreu,2B/3B,2.11,7568
Josh Phegley,C,2.04,3591
Darin Mastroianni,RF/CF,1.87,4702
Jeff Bianchi,2B/3B,1.81,4328
Kevin Pillar,LF/CF,1.7,4164
David Hale,RP,9.6,11932
Tim Lincecum,SP,7.51,13388
Dillon Gee,SP,7.12,12233
Alex Cobb,SP,7.06,15953
Matt Garza,SP,6.97,13406
Ivan Nova,SP,6.65,12307
Mark Buehrle,SP,6.35,8920
Trevor Cahill,SP,6.33,10718
Edinson Volquez,SP,6.15,9144
Robbie Erlin,SP/RP,6.08,10836
Andre Rienzo,SP,5.99,6850
Zach McAllister,SP,5.96,11340
Andrew Albers,RP,5.91,9989
Jerome Williams,SP/RP,5.87,7304
Tyler Cloyd,SP,5.7,6728
Jeremy Guthrie,SP,5.36,9326
Johnny Hellweg,SP,4.84,4900
Craig Kimbrel,RP,1.88,3487
Joe Nathan,RP,1.42,2322
Jim Johnson,RP,1.42,2271
Fernando Rodney,RP,1.39,2696
Greg Holland,RP,1.28,3465
Huston Street,RP,1.28,2951
Sergio Romo,RP,1.27,2020
Jim Henderson,RP,1.23,2316
Chris Perez,RP,1.23,1887
Frank Francisco,RP,1.2,0
Glen Perkins,RP,1.18,2287
Kenley Jansen,RP,1.18,2424
Brad Ziegler,RP,1.15,1500
Addison Reed,RP,1.12,2772
Mariano Rivera,RP,1.06,2948
Ernesto Frieri,RP,1.06,2567
Casey Janssen,RP,0.98,2396
Jonathan Papelbon,RP,0.64,2450
