A.Jenkins,WR,6.39
T.Underwood,WR,6.2
C.Owusu,WR,6.2
D.Bess,WR,6.19
D.Hester,WR,6.16
M.Spurlock,WR,6.07
D.Thompson,WR,6.07
M.Austin,WR,0
L.Moore,WR,0
N.Burleson,WR,0
S.Burton,WR,0
B.Hartline,WR,
R.White,WR,
M.Wallace,WR,
B.Gibson,WR,
M.Prater,K,10.3
R.Gould,K,10.2
D.Bailey,K,9.8
A.Henery,K,9.8
D.Akers,K,9.5
G.Hartley,K,9.5
J.Tucker,K,9.4
P.Dawson,K,9.3
A.Vinatieri,K,9
M.Crosby,K,9
B.Walsh,K,8.9
S.Hauschka,K,8.8
R.Bullock,K,8.4
S.Gostkowski,K,8.4
R.Succop,K,8.4
M.Nugent,K,8.4
B.Cundiff,K,8.1
R.Lindell,K,8.1
J.Brown,K,7.9
G.Gano,K,7.9
N.Folk,K,7.7
G.Zuerlein,K,7.7
N.Novak,K,7.6
S.Suisham,K,7.4
S.Janikowski,K,7
K.Forbath,K,6.9
J.Feely,K,6.2
R.Bironas,K,5.9
D.Carpenter,K,5.9
J.Scobee,K,4.9
C.Barth,K,0
C.Sturgis,K,0
D.Hopkins,K,0
M.Bryant,K,0
L.Tynes,K,0
Seahawks,DEF,14.05
Broncos,DEF,13.25
49ers,DEF,12.05
Chiefs,DEF,11.7
Texans,DEF,10.5
Bengals,DEF,10.15
Steelers,DEF,7.55
Lions,DEF,5.4
Jets,DEF,4.5
Vikings,DEF,4.05
Eagles,DEF,4
Cowboys,DEF,3.7
Browns,DEF,3.65
Panthers,DEF,3.5
Packers,DEF,3
Ravens,DEF,2.85
Buccaneers,DEF,2.85
Colts,DEF,2.65
Saints,DEF,2.4
Raiders,DEF,2.35
Titans,DEF,1.75
Cardinals,DEF,1.15
Rams,DEF,0.5
Bills,DEF,0.45
Patriots,DEF,0.05
Chargers,DEF,0.05
Redskins,DEF,-2.1
Jaguars,DEF,-11.5
