Mikel Leshoure,RB,1.34,6000
Felix Jones,RB,1.29,4900
Andre Ellington,RB,1.24,4500
Stepfan Taylor,RB,1.24,4500
Ronnie Brown,RB,1.20,4500
Brandon Jacobs,RB,1.19,0
Christine Michael,RB,1.17,4500
Evan Royster,RB,1.14,4500
Brian Leonard,RB,1.10,4500
Alex Green,RB,1.06,4800
Tashard Choice,RB,1.04,4500
Darrel Young,RB,0.98,4500
Chris Polk,RB,0.96,5000
Bradie Ewing,RB,0.93,0
John Kuhn,RB,0.91,4500
Benny Cunningham,RB,0.87,4500
Henry Hynoski,RB,0.79,4500
Phillip Tanner,RB,0.74,4500
Zach Line,RB,0.70,4500
Vonta Leach,RB,0.65,4700
Derrick Coleman,RB,0.64,4500
Bruce Miller,RB,0.61,4500
Lawrence Vickers,RB,0.58,4500
Jason Snelling,RB,0.55,4500
Armando Allen,RB,0.53,4500
Greg Jones,RB,0.53,4500
Stanley Havili,RB,0.51,4500
Anthony Sherman,RB,0.47,4600
Tommy Bohanon,RB,0.41,4500
Dorin Dickerson,RB,0.33,4500
LeRon McClain,RB,0.33,4500
Jed Collins,RB,0.28,4500
Erik Lorig,RB,0.28,4500
Theo Riddick,RB,0.19,4500
Cedric Peerman,RB,0.19,4500
Terrance Ganaway,RB,0.17,4500
Jeremy Stewart,RB,0.16,4500
Will Johnson,RB,0.16,4500
Lance Dunbar,RB,0.15,4500
Marcus Thigpen,RB,0.15,4500
Eric Kettani,RB,0.15,4500
Darius Reynaud,RB,0.15,4500
Chris Thompson,RB,0.15,4500
Tyler Clutts,RB,0.14,4500
Spencer Ware,RB,0.12,4500
Kyle Juszczyk,RB,0.11,4500
Frank Summers,RB,0.11,4500
Cyrus Gray,RB,0.10,4500
Jordan Todman,RB,0.09,4500
Matt Asiata,RB,0.08,4500
Anthony Dixon,RB,0.08,4500
Travaris Cadet,RB,0.06,4500
John Conner,RB,0.02,4500
Will Ta'ufo'ou,RB,0.02,4500
Antone Smith,RB,0.02,4500
Armond Smith,RB,0.02,4500
Kenjon Barner,RB,0.00,4500
Le'Veon Bell,RB,0.00,6400
LaMichael James,RB,0.00,5000
Jonathan Stewart,RB,0.00,6200
Andre Brown,RB,0.00,0
Quinn Johnson,RB,0.00,4500
Mike Goodson,RB,0.00,4900
LaRod Stephens-Howling,RB,0.00,4900
Jerome Felton,RB,0.00,4500
Bernard Scott,RB,0.00,4800
Shane Vereen,RB,0.00,7000
Brandon Marshall,WR,14.09,8400
A.J. Green,WR,13.19,8600
Calvin Johnson,WR,13.16,8800
Vincent Jackson,WR,13.00,8000
Marques Colston,WR,12.94,6700
Dez Bryant,WR,12.60,8300
Andre Johnson,WR,12.41,7400
Julio Jones,WR,12.20,8200
Larry Fitzgerald,WR,12.09,8200
Reggie Wayne,WR,11.80,7000
Randall Cobb,WR,10.96,7800
Jordy Nelson,WR,10.75,7400
Demaryius Thomas,WR,10.57,8600
Steve Smith,WR,10.50,6600
Wes Welker,WR,10.27,6900
Victor Cruz,WR,10.07,7300
Julian Edelman,WR,9.61,6400
DeSean Jackson,WR,9.56,5700
Mike Wallace,WR,9.55,6000
Anquan Boldin,WR,9.53,6700
Torrey Smith,WR,8.84,6900
Pierre Garcon,WR,8.67,6600
Cecil Shorts,WR,8.50,6300
Dwayne Bowe,WR,8.46,6900
Mike Williams,WR,8.40,6200
Lance Moore,WR,8.37,6000
Eric Decker,WR,8.31,6000
Roddy White,WR,8.10,7000
Antonio Brown,WR,7.98,6400
Steve Johnson,WR,7.94,6000
Miles Austin,WR,7.93,6400
Kenbrell Thompkins,WR,7.90,5400
Alshon Jeffery,WR,7.80,5500
James Jones,WR,7.74,5800
Hakeem Nicks,WR,7.66,6700
T.Y. Hilton,WR,7.52,5800
Greg Jennings,WR,7.16,6000
Malcom Floyd,WR,7.11,5200
Brandon LaFell,WR,7.04,5200
Denarius Moore,WR,6.99,5900
Brian Hartline,WR,6.93,6500
Kendall Wright,WR,6.69,5300
Tavon Austin,WR,6.52,5600
Eddie Royal,WR,6.52,4500
Vincent Brown,WR,6.30,5700
Greg Little,WR,6.06,5100
Emmanuel Sanders,WR,6.06,5500
Sidney Rice,WR,5.91,5500
Donnie Avery,WR,5.85,4800
Santonio Holmes,WR,5.82,5200
Golden Tate,WR,5.78,5100
Andre Roberts,WR,5.77,5100
Mohamed Sanu,WR,5.68,4900
DeAndre Hopkins,WR,5.53,5200
Nate Burleson,WR,5.47,4900
Kenny Britt,WR,5.42,5900
Stephen Hill,WR,5.34,5200
Marlon Brown,WR,5.15,4800
Rueben Randle,WR,4.91,4800
Josh Morgan,WR,4.91,4800
Rod Streater,WR,4.87,5000
T.J. Graham,WR,4.84,4800
Nate Washington,WR,4.61,4800
Cordarrelle Patterson,WR,4.60,4900
Santana Moss,WR,4.58,4800
Brandon Gibson,WR,4.52,4900
Earl Bennett,WR,4.48,4500
Chris Givens,WR,4.42,5300
Brian Quick,WR,4.36,4500
Jacoby Ford,WR,4.21,4800
Michael Floyd,WR,4.02,5800
Harry Douglas,WR,3.98,4800
Kevin Ogletree,WR,3.77,4500
Riley Cooper,WR,3.72,4800
Terrance Williams,WR,3.71,4500
Stedman Bailey,WR,3.70,4500
Brandon Stokley,WR,3.58,5000
Robert Woods,WR,3.43,4800
Aaron Dobson,WR,3.33,5000
Darrius Heyward-Bey,WR,3.20,5700
Markus Wheaton,WR,2.99,5000
Keenan Allen,WR,2.96,0
Leonard Hankerson,WR,2.93,4900
Davone Bess,WR,2.82,4600
Ryan Broyles,WR,2.78,5300
Marvin Jones,WR,2.56,4700
Doug Baldwin,WR,2.56,5000
David Reed,WR,2.07,4500
DeVier Posey,WR,1.82,4500
Denard Robinson,WR,1.45,5000
Justin Hunter,WR,1.45,4500
Aldrick Robinson,WR,1.35,4500
Jerome Simpson,WR,1.30,5000
Brian Robiskie,WR,1.14,4500
Damaris Johnson,WR,1.14,4500
Lestar Jean,WR,1.07,0
Jarius Wright,WR,0.97,4500
Jason Avant,WR,0.93,4700
Kyle Williams,WR,0.93,4500
Domenik Hixon,WR,0.92,4800
Junior Hemingway,WR,0.85,4500
Robert Meachem,WR,0.84,4500
B.J. Cunningham,WR,0.82,4500
Marcus Easley,WR,0.82,4500
Andy Tanner,WR,0.81,4500
Marquess Wilson,WR,0.81,4500
Kenny Stills,WR,0.81,4800
Taylor Price,WR,0.79,0
Armanti Edwards,WR,0.79,4500
Michael Preston,WR,0.79,4500
Ace Sanders,WR,0.79,4500
Josh Boyce,WR,0.77,4500
Jeremy Ross,WR,0.76,4500
LaVon Brazill,WR,0.76,4500
Ryan Swope,WR,0.73,4500
Jaron Brown,WR,0.71,4500
Justin Brown,WR,0.70,4500
Austin Pettis,WR,0.70,4900
Drew Davis,WR,0.69,4500
Eric Page,WR,0.68,4500
Rishard Matthews,WR,0.68,4500
Ted Ginn Jr.,WR,0.68,4500
Russell Shepard,WR,0.68,4500
Brice Butler,WR,0.67,4500
Isaiah Williams,WR,0.67,0
